"Unnamed: 0","id","initialdat","finaldate","area_ha","longitude","latitude","days_between"
"546700","1621859","2002-08-08","2002-08-08","21.4795643047333","40.7216127242213","38.1604166830573","0"
"546701","1621862","2002-08-12","2002-08-12","42.9590063038588","40.7278794431406","38.1479166830495","0"
"546702","1621867","2002-08-07","2002-08-09","214.79564813261","40.3482447422714","38.112916736016","2"
"546703","1621954","2002-08-06","2002-08-08","85.9133319979668","40.1381006826963","37.9083334085566","2"
"546704","1621879","2002-08-01","2002-08-05","279.234858243322","40.6433325385421","38.0703527697511","4"
"546705","1621880","2002-08-06","2002-08-06","21.4791570936561","40.6328227107509","38.0770833496721","0"
"546706","1621883","2002-08-06","2002-08-09","107.396052008915","41.4271384086636","38.0720835094833","3"
"546707","1621892","2002-08-08","2002-08-12","386.62230551753","40.5572744445151","38.0458335565788","4"
"546708","1621893","2002-08-14","2002-08-14","21.479034807682","40.682437167159","38.0520833496565","0"
"546709","1621895","2002-08-05","2002-08-05","21.4789532563806","40.2869982766516","38.0354166829795","0"
